表名	字段名	字段路径	实际数据量	单表空值数	空值率	命名违规数	命名违规率	字段缺失数	字段缺失率	表达违规数	表达违规率	非标准数	非标准率	有值数	有值率	时间	表名	字段名	字段路径	实际数据量	单表空值数	空值率	命名违规数	命名违规率	字段缺失数	字段缺失率	表达违规数	表达违规率	非标准数	非标准率	有值数	有值率	
生命体征测量记录	生命体征-血氧饱和度-生命体征项目名称	spo2-item_name	35488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35488.0	1.0		生命体征测量记录	生命体征-血氧饱和度-生命体征项目名称	spo2-item_name	35488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35488.0	1.0	
生命体征测量记录	生命体征-体重	vital_sign_weight	5885.0	0.0	0.0	5885.0	1.0	-5885.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		生命体征测量记录	生命体征-体重	vital_sign_weight	5885.0	0.0	0.0	5885.0	1.0	-5885.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
生命体征测量记录	生命体征-呼吸	respiration	14401.0	0.0	0.0	14401.0	1.0	-14401.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		生命体征测量记录	生命体征-呼吸	respiration	14401.0	0.0	0.0	14401.0	1.0	-14401.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
生命体征测量记录	患者标示	patient_sn	307071.0	1.0	3.26e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307070.0	0.99999674		生命体征测量记录	患者标示	patient_sn	307071.0	1.0	3.26e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307070.0	0.99999674	
生命体征测量记录	生命体征-其它-生命体征观察时间	vital_sign_others-exam_time	4973883.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4973883.0	1.0		生命体征测量记录	生命体征-其它-生命体征观察时间	vital_sign_others-exam_time	4973883.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4973883.0	1.0	
生命体征测量记录	生命体征-血压(deprecated)-生命体征-血压-收缩压-生命体征观察时间	vital_sign_pressure-systolic_pressure-exam_time	1585892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1585892.0	1.0		生命体征测量记录	生命体征-血压-生命体征-血压-收缩压-生命体征观察时间	vital_sign_pressure-systolic_pressure-exam_time	1585892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1585892.0	1.0	
生命体征测量记录	生命体征-脉搏	pulse	24105.0	0.0	0.0	24105.0	1.0	-24105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		生命体征测量记录	生命体征-脉搏	pulse	24105.0	0.0	0.0	24105.0	1.0	-24105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
生命体征测量记录	生命体征-身高-生命体征项目单位	vital_sign_height-item_result_unit	93711.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93711.0	1.0		生命体征测量记录	生命体征-身高-生命体征项目单位	vital_sign_height-item_result_unit	93711.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93711.0	1.0	
生命体征测量记录	生命体征-身高-医渡唯一号	vital_sign_height-yidu_pkid	93711.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93711.0	1.0		生命体征测量记录	生命体征-身高-医渡唯一号	vital_sign_height-yidu_pkid	93711.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93711.0	1.0	
生命体征测量记录	生命体征-心率-生命体征项目名称	heart_rate-item_name	495286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	495286.0	1.0		生命体征测量记录	生命体征-心率-生命体征项目名称	heart_rate-item_name	495286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	495286.0	1.0	
生命体征测量记录	生命体征-血压(deprecated)-生命体征-血压-舒张压-生命体征编号	vital_sign_pressure-diastolic_pressure-item_id	1585892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1585892.0	1.0		生命体征测量记录	生命体征-血压-生命体征-血压-舒张压-生命体征编号	vital_sign_pressure-diastolic_pressure-item_id	1585892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1585892.0	1.0	
生命体征测量记录	生命体征-其它	vital_sign_others	851.0	0.0	0.0	851.0	1.0	-851.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		生命体征测量记录	生命体征-其它	vital_sign_others	851.0	0.0	0.0	851.0	1.0	-851.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
生命体征测量记录	生命体征-脉搏-生命体征项目名称	pulse-item_name	4787638.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4787638.0	1.0		生命体征测量记录	生命体征-脉搏-生命体征项目名称	pulse-item_name	4787638.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4787638.0	1.0	
生命体征测量记录	生命体征-身高-生命体征观察结果	vital_sign_height-item_result	93711.0	2199.0	0.02346576	0.0	0.0	0.0	0.0	12.0	0.00012805	0.0	0.0	91512.0	0.97653424		生命体征测量记录	生命体征-身高-生命体征观察结果	vital_sign_height-item_result	93711.0	2199.0	0.02346576	0.0	0.0	0.0	0.0	12.0	0.00012805	0.0	0.0	91512.0	0.97653424	
生命体征测量记录	生命体征-心率-医渡唯一号	heart_rate-yidu_pkid	495286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	495286.0	1.0		生命体征测量记录	生命体征-心率-医渡唯一号	heart_rate-yidu_pkid	495286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	495286.0	1.0	
生命体征测量记录	文档名称	file_name	307071.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307071.0	1.0		生命体征测量记录	文档名称	file_name	307071.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307071.0	1.0	
生命体征测量记录	就诊标识	visit_sn	307071.0	1.0	3.26e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307070.0	0.99999674		生命体征测量记录	就诊标识	visit_sn	307071.0	1.0	3.26e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307070.0	0.99999674	
生命体征测量记录	生命体征-心率-生命体征项目单位	heart_rate-item_result_unit	495286.0	259.0	0.00052293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	495027.0	0.99947707		生命体征测量记录	生命体征-心率-生命体征项目单位	heart_rate-item_result_unit	495286.0	259.0	0.00052293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	495027.0	0.99947707	
生命体征测量记录	生命体征-心率-生命体征观察时间	heart_rate-exam_time	495286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	495286.0	1.0		生命体征测量记录	生命体征-心率-生命体征观察时间	heart_rate-exam_time	495286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	495286.0	1.0	
生命体征测量记录	生命体征-体重-医渡唯一号	vital_sign_weight-yidu_pkid	708872.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	708872.0	1.0		生命体征测量记录	生命体征-体重-医渡唯一号	vital_sign_weight-yidu_pkid	708872.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	708872.0	1.0	
生命体征测量记录	生命体征-血氧饱和度	spo2	301913.0	0.0	0.0	301913.0	1.0	-301913.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		生命体征测量记录	生命体征-血氧饱和度	spo2	301913.0	0.0	0.0	301913.0	1.0	-301913.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
生命体征测量记录	生命体征-呼吸-生命体征观察时间	respiration-exam_time	5267244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5267244.0	1.0		生命体征测量记录	生命体征-呼吸-生命体征观察时间	respiration-exam_time	5267244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5267244.0	1.0	
生命体征测量记录	生命体征-体温-生命体征观察时间	temperature-exam_time	5669703.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5669703.0	1.0		生命体征测量记录	生命体征-体温-生命体征观察时间	temperature-exam_time	5669703.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5669703.0	1.0	
生命体征测量记录	医渡唯一号	yidu_pkid	307071.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307071.0	1.0		生命体征测量记录	医渡唯一号	yidu_pkid	307071.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307071.0	1.0	
生命体征测量记录	生命体征-体重-生命体征编号	vital_sign_weight-item_id	708872.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	708872.0	1.0		生命体征测量记录	生命体征-体重-生命体征编号	vital_sign_weight-item_id	708872.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	708872.0	1.0	
生命体征测量记录	生命体征-血压(deprecated)	vital_sign_pressure	26808.0	0.0	0.0	26808.0	1.0	-26808.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		生命体征测量记录	生命体征-血压	vital_sign_pressure	26808.0	0.0	0.0	26808.0	1.0	-26808.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
生命体征测量记录	生命体征-血氧饱和度-生命体征编号	spo2-item_id	35488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35488.0	1.0		生命体征测量记录	生命体征-血氧饱和度-生命体征编号	spo2-item_id	35488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35488.0	1.0	
生命体征测量记录	生命体征-其它-医渡唯一号	vital_sign_others-yidu_pkid	4973883.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4973883.0	1.0		生命体征测量记录	生命体征-其它-医渡唯一号	vital_sign_others-yidu_pkid	4973883.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4973883.0	1.0	
生命体征测量记录	生命体征-其它-生命体征项目名称	vital_sign_others-item_name	4973883.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4973883.0	1.0		生命体征测量记录	生命体征-其它-生命体征项目名称	vital_sign_others-item_name	4973883.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4973883.0	1.0	
生命体征测量记录	生命体征-体温-生命体征项目名称	temperature-item_name	5669703.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5669703.0	1.0		生命体征测量记录	生命体征-体温-生命体征项目名称	temperature-item_name	5669703.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5669703.0	1.0	
生命体征测量记录	生命体征-体温-生命体征编号	temperature-item_id	5669703.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5669703.0	1.0		生命体征测量记录	生命体征-体温-生命体征编号	temperature-item_id	5669703.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5669703.0	1.0	
生命体征测量记录	生命体征-血压(deprecated)-生命体征-血压-舒张压-生命体征项目名称	vital_sign_pressure-diastolic_pressure-item_name	1585892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1585892.0	1.0		生命体征测量记录	生命体征-血压-生命体征-血压-舒张压-生命体征项目名称	vital_sign_pressure-diastolic_pressure-item_name	1585892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1585892.0	1.0	
生命体征测量记录	生命体征-呼吸-生命体征编号	respiration-item_id	5267244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5267244.0	1.0		生命体征测量记录	生命体征-呼吸-生命体征编号	respiration-item_id	5267244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5267244.0	1.0	
生命体征测量记录	生命体征-身高-生命体征项目名称	vital_sign_height-item_name	93711.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93711.0	1.0		生命体征测量记录	生命体征-身高-生命体征项目名称	vital_sign_height-item_name	93711.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93711.0	1.0	
生命体征测量记录	生命体征-其它-生命体征观察结果	vital_sign_others-item_result	4973883.0	1212158.0	0.24370457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3761725.0	0.75629543		生命体征测量记录	生命体征-其它-生命体征观察结果	vital_sign_others-item_result	4973883.0	1212158.0	0.24370457	0.0	0.0	0.0	0.0	505049.0	0.10154019	0.0	0.0	3761725.0	0.75629543	
生命体征测量记录	生命体征-其它-生命体征编号	vital_sign_others-item_id	4973883.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4973883.0	1.0		生命体征测量记录	生命体征-其它-生命体征编号	vital_sign_others-item_id	4973883.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4973883.0	1.0	
生命体征测量记录	生命体征-呼吸-医渡唯一号	respiration-yidu_pkid	5267244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5267244.0	1.0		生命体征测量记录	生命体征-呼吸-医渡唯一号	respiration-yidu_pkid	5267244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5267244.0	1.0	
生命体征测量记录	生命体征-血氧饱和度-生命体征观察结果	spo2-item_result	35488.0	5.0	0.00014089	0.0	0.0	0.0	0.0	2.0	5.636e-05	0.0	0.0	35483.0	0.99985911		生命体征测量记录	生命体征-血氧饱和度-生命体征观察结果	spo2-item_result	35488.0	5.0	0.00014089	0.0	0.0	0.0	0.0	2.0	5.636e-05	0.0	0.0	35483.0	0.99985911	
生命体征测量记录	生命体征-体温	temperature	2553.0	0.0	0.0	2553.0	1.0	-2553.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		生命体征测量记录	生命体征-体温	temperature	2553.0	0.0	0.0	2553.0	1.0	-2553.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
生命体征测量记录	生命体征-血氧饱和度-生命体征观察时间	spo2-exam_time	35488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35488.0	1.0		生命体征测量记录	生命体征-血氧饱和度-生命体征观察时间	spo2-exam_time	35488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35488.0	1.0	
生命体征测量记录	生命体征-脉搏-生命体征观察结果	pulse-item_result	4787638.0	65.0	1.358e-05	0.0	0.0	0.0	0.0	27.0	5.64e-06	0.0	0.0	4787573.0	0.99998642		生命体征测量记录	生命体征-脉搏-生命体征观察结果	pulse-item_result	4787638.0	65.0	1.358e-05	0.0	0.0	0.0	0.0	27.0	5.64e-06	0.0	0.0	4787573.0	0.99998642	
生命体征测量记录	生命体征-脉搏-生命体征编号	pulse-item_id	4787638.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4787638.0	1.0		生命体征测量记录	生命体征-脉搏-生命体征编号	pulse-item_id	4787638.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4787638.0	1.0	
生命体征测量记录	生命体征-体重-生命体征观察时间	vital_sign_weight-exam_time	708872.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	708872.0	1.0		生命体征测量记录	生命体征-体重-生命体征观察时间	vital_sign_weight-exam_time	708872.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	708872.0	1.0	
生命体征测量记录	生命体征-血压(deprecated)-生命体征-血压-舒张压-生命体征项目单位	vital_sign_pressure-diastolic_pressure-item_result_unit	1585892.0	20813.0	0.01312384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565079.0	0.98687616		生命体征测量记录	生命体征-血压-生命体征-血压-舒张压-生命体征项目单位	vital_sign_pressure-diastolic_pressure-item_result_unit	1585892.0	20813.0	0.01312384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565079.0	0.98687616	
生命体征测量记录	生命体征-体温-生命体征项目单位	temperature-item_result_unit	5669703.0	4.0	7.1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5669699.0	0.99999929		生命体征测量记录	生命体征-体温-生命体征项目单位	temperature-item_result_unit	5669703.0	4.0	7.1e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5669699.0	0.99999929	
生命体征测量记录	生命体征-心率-生命体征观察结果	heart_rate-item_result	495286.0	52.0	0.00010499	0.0	0.0	0.0	0.0	432.0	0.00087222	0.0	0.0	495234.0	0.99989501		生命体征测量记录	生命体征-心率-生命体征观察结果	heart_rate-item_result	495286.0	52.0	0.00010499	0.0	0.0	0.0	0.0	432.0	0.00087222	0.0	0.0	495234.0	0.99989501	
生命体征测量记录	生命体征-血氧饱和度-医渡唯一号	spo2-yidu_pkid	35488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35488.0	1.0		生命体征测量记录	生命体征-血氧饱和度-医渡唯一号	spo2-yidu_pkid	35488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35488.0	1.0	
生命体征测量记录	生命体征-身高-生命体征编号	vital_sign_height-item_id	93711.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93711.0	1.0		生命体征测量记录	生命体征-身高-生命体征编号	vital_sign_height-item_id	93711.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93711.0	1.0	
生命体征测量记录	生命体征-身高-生命体征观察时间	vital_sign_height-exam_time	93711.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93711.0	1.0		生命体征测量记录	生命体征-身高-生命体征观察时间	vital_sign_height-exam_time	93711.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93711.0	1.0	
生命体征测量记录	生命体征-体重-生命体征观察结果	vital_sign_weight-item_result	708872.0	102650.0	0.14480753	0.0	0.0	0.0	0.0	25.0	3.527e-05	0.0	0.0	606222.0	0.85519247		生命体征测量记录	生命体征-体重-生命体征观察结果	vital_sign_weight-item_result	708872.0	102650.0	0.14480753	0.0	0.0	0.0	0.0	182.0	0.00025675	0.0	0.0	606222.0	0.85519247	
生命体征测量记录	生命体征-身高	vital_sign_height	216238.0	0.0	0.0	216238.0	1.0	-216238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		生命体征测量记录	生命体征-身高	vital_sign_height	216238.0	0.0	0.0	216238.0	1.0	-216238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
生命体征测量记录	生命体征-其它-生命体征项目单位	vital_sign_others-item_result_unit	4973883.0	1616832.0	0.32506434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3357051.0	0.67493566		生命体征测量记录	生命体征-其它-生命体征项目单位	vital_sign_others-item_result_unit	4973883.0	1616832.0	0.32506434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3357051.0	0.67493566	
生命体征测量记录	生命体征-血压(deprecated)-生命体征-血压-舒张压-生命体征观察时间	vital_sign_pressure-diastolic_pressure-exam_time	1585892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1585892.0	1.0		生命体征测量记录	生命体征-血压-生命体征-血压-舒张压-生命体征观察时间	vital_sign_pressure-diastolic_pressure-exam_time	1585892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1585892.0	1.0	
生命体征测量记录	生命体征-血压(deprecated)-生命体征-血压-舒张压-生命体征观察结果	vital_sign_pressure-diastolic_pressure-item_result	1585892.0	13520.0	0.00852517	0.0	0.0	0.0	0.0	31.0	1.955e-05	0.0	0.0	1572372.0	0.99147483		生命体征测量记录	生命体征-血压-生命体征-血压-舒张压-生命体征观察结果	vital_sign_pressure-diastolic_pressure-item_result	1585892.0	13520.0	0.00852517	0.0	0.0	0.0	0.0	31.0	1.955e-05	0.0	0.0	1572372.0	0.99147483	
生命体征测量记录	生命体征-血压(deprecated)-生命体征-血压-收缩压-生命体征观察结果	vital_sign_pressure-systolic_pressure-item_result	1585892.0	11599.0	0.00731387	0.0	0.0	0.0	0.0	819.0	0.00051643	0.0	0.0	1574293.0	0.99268614		生命体征测量记录	生命体征-血压-生命体征-血压-收缩压-生命体征观察结果	vital_sign_pressure-systolic_pressure-item_result	1585892.0	11599.0	0.00731387	0.0	0.0	0.0	0.0	819.0	0.00051643	0.0	0.0	1574293.0	0.99268614	
生命体征测量记录	生命体征-呼吸-生命体征观察结果	respiration-item_result	5267244.0	1001.0	0.00019004	0.0	0.0	0.0	0.0	36.0	6.83e-06	0.0	0.0	5266243.0	0.99980996		生命体征测量记录	生命体征-呼吸-生命体征观察结果	respiration-item_result	5267244.0	1001.0	0.00019004	0.0	0.0	0.0	0.0	36.0	6.83e-06	0.0	0.0	5266243.0	0.99980996	
生命体征测量记录	生命体征-呼吸-生命体征项目单位	respiration-item_result_unit	5267244.0	206.0	3.911e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5267038.0	0.99996089		生命体征测量记录	生命体征-呼吸-生命体征项目单位	respiration-item_result_unit	5267244.0	206.0	3.911e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5267038.0	0.99996089	
生命体征测量记录	生命体征-心率	heart_rate	294331.0	0.0	0.0	294331.0	1.0	-294331.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		生命体征测量记录	生命体征-心率	heart_rate	294331.0	0.0	0.0	294331.0	1.0	-294331.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
生命体征测量记录	生命体征-脉搏-医渡唯一号	pulse-yidu_pkid	4787638.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4787638.0	1.0		生命体征测量记录	生命体征-脉搏-医渡唯一号	pulse-yidu_pkid	4787638.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4787638.0	1.0	
生命体征测量记录	生命体征-体温-生命体征观察结果	temperature-item_result	5669703.0	8.0	1.41e-06	0.0	0.0	0.0	0.0	34.0	6e-06	0.0	0.0	5669695.0	0.99999859		生命体征测量记录	生命体征-体温-生命体征观察结果	temperature-item_result	5669703.0	8.0	1.41e-06	0.0	0.0	0.0	0.0	34.0	6e-06	0.0	0.0	5669695.0	0.99999859	
生命体征测量记录	生命体征-血氧饱和度-生命体征项目单位	spo2-item_result_unit	35488.0	35488.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		生命体征测量记录	生命体征-血氧饱和度-生命体征项目单位	spo2-item_result_unit	35488.0	35488.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
生命体征测量记录	生命体征-脉搏-生命体征观察时间	pulse-exam_time	4787638.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4787638.0	1.0		生命体征测量记录	生命体征-脉搏-生命体征观察时间	pulse-exam_time	4787638.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4787638.0	1.0	
生命体征测量记录	生命体征-脉搏-生命体征项目单位	pulse-item_result_unit	4787638.0	3598.0	0.00075152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4784040.0	0.99924848		生命体征测量记录	生命体征-脉搏-生命体征项目单位	pulse-item_result_unit	4787638.0	3598.0	0.00075152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4784040.0	0.99924848	
生命体征测量记录	生命体征-体重-生命体征项目单位	vital_sign_weight-item_result_unit	708872.0	129.0	0.00018198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	708743.0	0.99981802		生命体征测量记录	生命体征-体重-生命体征项目单位	vital_sign_weight-item_result_unit	708872.0	129.0	0.00018198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	708743.0	0.99981802	
生命体征测量记录	生命体征-体重-生命体征项目名称	vital_sign_weight-item_name	708872.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	708872.0	1.0		生命体征测量记录	生命体征-体重-生命体征项目名称	vital_sign_weight-item_name	708872.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	708872.0	1.0	
生命体征测量记录	生命体征-血压(deprecated)-生命体征-血压-收缩压-生命体征项目单位	vital_sign_pressure-systolic_pressure-item_result_unit	1585892.0	20813.0	0.01312384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565079.0	0.98687616		生命体征测量记录	生命体征-血压-生命体征-血压-收缩压-生命体征项目单位	vital_sign_pressure-systolic_pressure-item_result_unit	1585892.0	20813.0	0.01312384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1565079.0	0.98687616	
生命体征测量记录	生命体征-血压(deprecated)-生命体征-血压-收缩压-生命体征项目名称	vital_sign_pressure-systolic_pressure-item_name	1585892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1585892.0	1.0		生命体征测量记录	生命体征-血压-生命体征-血压-收缩压-生命体征项目名称	vital_sign_pressure-systolic_pressure-item_name	1585892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1585892.0	1.0	
生命体征测量记录	生命体征-血压(deprecated)-生命体征-血压-收缩压-生命体征编号	vital_sign_pressure-systolic_pressure-item_id	1585892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1585892.0	1.0		生命体征测量记录	生命体征-血压-生命体征-血压-收缩压-生命体征编号	vital_sign_pressure-systolic_pressure-item_id	1585892.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1585892.0	1.0	
